"Source File";"240424E\Trend1.trd";"Date";"04/24/24";"Output";"D:\RespirationData\240424E.txt";"Start";"19:15:19";"Stop";"20:31:43"
"Saba_20241023"
"Time";"Resp Rate";"Temp 1"
"Seconds";"Resp/m";"°C"
385;74;29.4
386;74;29.4
387;74;29.4
388;74;29.4
389;74;29.4
390;74;29.4
391;74;29.4
392;75;29.4
393;75;29.4
394;76;29.4
395;77;29.4
396;76;29.4
397;77;29.4
398;77;29.4
399;77;29.4
400;77;29.4
401;77;29.4
402;76;29.4
403;76;29.4
404;76;29.4
405;76;29.4
406;76;29.4
407;75;29.4
408;76;29.4
409;76;29.4
410;77;29.4
411;77;29.4
412;77;29.4
413;77;29.4
414;77;29.4
415;76;29.4
416;75;29.4
417;75;29.4
418;75;29.4
419;75;29.4
420;75;29.4
421;74;29.4
422;74;29.4
423;75;29.4
424;75;29.4
425;74;29.4
426;74;29.4
427;73;29.4
428;73;29.4
429;73;29.4
430;73;29.4
431;73;29.4
432;73;29.4
433;73;29.4
434;74;29.4
435;73;29.4
436;74;29.4
437;74;29.4
438;74;29.4
439;74;29.4
440;74;29.4
441;73;29.4
442;73;29.4
443;73;29.4
444;73;29.4
445;72;29.4
446;71;29.4
447;71;29.4
448;71;29.4
449;71;29.4
450;71;29.5
451;71;29.5
452;71;29.5
453;72;29.5
454;75;29.5
455;72;29.5
456;72;29.5
457;73;29.5
458;73;29.5
459;73;29.5
460;73;29.5
461;72;29.5
462;70;29.5
463;72;29.5
464;71;29.5
465;70;29.5
466;71;29.5
467;71;29.5
468;71;29.5
469;71;29.5
470;71;29.5
471;71;29.5
472;65;29.5
473;65;29.6
474;64;29.5
475;64;29.6
476;66;29.6
477;65;29.6
478;65;29.6
479;66;29.6
480;73;29.6
481;72;29.6
482;72;29.6
483;72;29.6
484;71;29.6
485;71;29.6
486;71;29.6
487;70;29.6
488;70;29.6
489;70;29.6
490;70;29.6
491;71;29.6
492;72;29.6
493;72;29.6
494;72;29.6
495;73;29.6
496;73;29.6
497;73;29.6
498;73;29.6
499;73;29.6
500;73;29.6
501;73;29.6
502;73;29.6
503;73;29.6
504;73;29.6
505;74;29.6
506;74;29.6
507;74;29.6
508;75;29.6
509;74;29.6
510;75;29.6
511;75;29.6
512;75;29.6
513;75;29.6
514;75;29.6
515;75;29.6
516;75;29.6
517;75;29.6
518;76;29.6
519;76;29.6
520;77;29.6
521;77;29.6
522;78;29.6
523;78;29.6
524;79;29.6
525;79;29.6
526;79;29.7
527;78;29.7
528;78;29.6
529;78;29.6
530;79;29.6
531;79;29.6
532;79;29.7
533;81;29.7
534;81;29.7
535;82;29.7
536;82;29.7
537;82;29.7
538;81;29.7
539;81;29.7
540;81;29.7
541;80;29.7
542;80;29.7
543;80;29.7
544;80;29.7
545;80;29.7
546;79;29.7
547;79;29.7
548;79;29.8
549;79;29.7
550;80;29.8
551;79;29.8
552;79;29.8
553;79;29.8
554;80;29.8
555;80;29.8
556;80;29.8
557;79;29.8
558;80;29.8
559;80;29.8
560;81;29.8
561;82;29.8
562;82;29.8
563;83;29.8
564;84;29.8
565;84;29.8
566;84;29.8
567;84;29.8
568;83;29.8
569;83;29.8
570;83;29.8
571;83;29.8
572;83;29.8
573;84;29.8
574;84;29.8
575;83;29.8
576;84;29.8
577;83;29.9
578;83;29.9
579;83;29.9
580;84;29.9
581;84;29.9
582;84;29.9
583;85;29.9
584;85;29.9
585;84;29.9
586;84;29.9
587;84;29.9
588;83;29.9
589;83;29.9
590;83;29.9
591;83;29.9
592;83;29.9
593;83;29.9
594;84;29.9
595;84;29.9
596;84;29.9
597;84;29.9
598;84;29.9
599;85;29.9
600;85;29.9
601;86;29.9
602;85;29.9
603;85;29.9
604;85;29.9
605;84;29.9
606;84;29.9
607;84;29.9
608;83;29.9
609;83;29.9
610;83;29.9
611;83;29.9
612;84;29.9
613;84;30.0
614;84;30.0
615;85;30.0
616;85;30.0
617;85;30.0
618;85;30.0
619;85;30.0
620;85;30.0
621;85;30.0
622;85;30.0
623;85;30.0
624;86;30.0
625;85;30.0
626;85;30.0
627;84;30.0
628;83;30.0
629;84;30.0
630;83;30.0
631;83;30.0
632;83;30.0
633;84;30.0
634;84;30.0
635;84;30.0
636;85;30.0
637;84;30.0
638;84;30.0
639;84;30.1
640;83;30.0
641;83;30.1
642;83;30.1
643;82;30.0
644;82;30.1
645;82;30.1
646;82;30.1
647;83;30.1
648;83;30.1
649;83;30.1
650;83;30.1
651;84;30.1
652;84;30.1
653;84;30.1
654;84;30.1
655;83;30.1
656;83;30.1
657;83;30.1
658;83;30.1
659;83;30.1
660;84;30.1
661;84;30.1
662;85;30.1
663;86;30.1
664;86;30.1
665;87;30.1
666;87;30.1
667;88;30.1
668;88;30.1
669;89;30.1
670;90;30.1
671;91;30.1
672;92;30.1
673;92;30.1
674;92;30.1
675;92;30.1
676;92;30.1
677;93;30.1
678;91;30.1
679;91;30.1
680;91;30.1
681;91;30.1
682;92;30.1
683;92;30.2
684;92;30.1
685;91;30.2
686;92;30.1
687;91;30.1
688;91;30.1
689;91;30.2
690;91;30.1
691;90;30.2
692;90;30.1
693;90;30.2
694;90;30.2
695;90;30.2
696;89;30.2
697;88;30.2
698;88;30.2
699;87;30.2
700;87;30.2
701;87;30.2
702;87;30.2
703;87;30.2
704;87;30.2
705;87;30.2
706;87;30.2
707;87;30.2
708;88;30.2
709;88;30.2
710;88;30.2
711;88;30.2
712;88;30.2
713;88;30.2
714;89;30.2
715;89;30.3
716;89;30.3
717;89;30.3
718;89;30.3
719;88;30.3
720;88;30.2
721;87;30.3
722;86;30.3
